Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,REB,AST,STL,BLK,TOV,PTS,full_name
977,0021201137,2013-04-05,LAL vs. MEM,W,43,10,23,0.435,0,5,0.0,4,4,1.0,5,9,1,0,4,24,Kobe Bryant
977,0021201110,2013-04-02,LAL vs. DAL,W,47,8,18,0.444,0,3,0.0,7,8,0.875,11,11,4,2,4,23,Kobe Bryant
977,0021201093,2013-03-30,LAL @ SAC,W,48,5,18,0.278,0,4,0.0,9,11,0.818,9,14,2,0,1,19,Kobe Bryant
977,0021201071,2013-03-28,LAL @ MIL,L,36,6,17,0.353,0,3,0.0,18,20,0.9,2,3,0,0,6,30,Kobe Bryant
977,0021201066,2013-03-27,LAL @ MIN,W,38,12,21,0.571,3,7,0.429,4,6,0.667,3,7,1,1,6,31,Kobe Bryant
977,0021201053,2013-03-25,LAL @ GSW,L,42,11,27,0.407,2,10,0.2,12,16,0.75,8,3,0,0,0,36,Kobe Bryant
977,0021201032,2013-03-22,LAL vs. WAS,L,38,8,18,0.444,1,2,0.5,4,7,0.571,4,11,2,0,6,21,Kobe Bryant
977,0021200971,2013-03-15,LAL @ IND,W,12,0,4,0.0,0,1,0.0,0,0,0.0,1,2,0,0,1,0,Kobe Bryant
977,0021200960,2013-03-13,LAL @ ATL,L,38,11,33,0.333,2,8,0.25,7,8,0.875,7,5,2,0,5,31,Kobe Bryant
977,0021200949,2013-03-12,LAL @ ORL,W,36,4,14,0.286,2,6,0.333,1,2,0.5,7,8,2,0,3,11,Kobe Bryant
977,0021200935,2013-03-10,LAL vs. CHI,W,40,7,16,0.438,1,4,0.25,4,6,0.667,7,9,2,0,2,19,Kobe Bryant
977,0021200925,2013-03-08,LAL vs. TOR,W,44,11,22,0.5,5,10,0.5,14,16,0.875,6,12,2,0,9,41,Kobe Bryant
977,0021200906,2013-03-06,LAL @ NOH,W,42,14,21,0.667,3,7,0.429,11,14,0.786,7,12,0,1,6,42,Kobe Bryant
977,0021200897,2013-03-05,LAL @ OKC,L,39,8,19,0.421,3,7,0.429,11,12,0.917,3,2,0,0,2,30,Kobe Bryant
977,0021200888,2013-03-03,LAL vs. ATL,W,39,13,27,0.481,2,5,0.4,6,8,0.75,6,4,2,0,5,34,Kobe Bryant
977,0021200863,2013-02-28,LAL vs. MIN,W,32,13,22,0.591,4,8,0.5,3,7,0.429,5,5,2,0,3,33,Kobe Bryant
977,0021200841,2013-02-25,LAL @ DEN,L,39,12,23,0.522,0,1,0.0,5,6,0.833,6,9,0,0,4,29,Kobe Bryant
977,0021200830,2013-02-24,LAL @ DAL,W,38,13,21,0.619,4,5,0.8,8,10,0.8,12,7,0,1,5,38,Kobe Bryant
977,0021200821,2013-02-22,LAL vs. POR,W,36,15,23,0.652,1,3,0.333,9,9,1.0,7,4,2,0,5,40,Kobe Bryant
977,0021200807,2013-02-20,LAL vs. BOS,W,33,5,15,0.333,0,4,0.0,6,7,0.857,4,7,0,0,3,16,Kobe Bryant
977,0021200788,2013-02-14,LAL vs. LAC,L,39,7,13,0.538,0,0,0.0,6,6,1.0,5,11,0,0,6,20,Kobe Bryant
977,0021200773,2013-02-12,LAL vs. PHX,W,36,1,8,0.125,0,4,0.0,2,2,1.0,5,9,1,1,8,4,Kobe Bryant
977,0021200753,2013-02-10,LAL @ MIA,L,37,11,19,0.579,0,0,0.0,6,8,0.75,6,9,1,0,4,28,Kobe Bryant
977,0021200736,2013-02-08,LAL @ CHA,W,38,6,15,0.4,0,2,0.0,8,8,1.0,7,8,0,1,3,20,Kobe Bryant
977,0021200733,2013-02-07,LAL @ BOS,L,30,9,15,0.6,0,1,0.0,9,9,1.0,7,0,0,0,4,27,Kobe Bryant
977,0021200716,2013-02-05,LAL @ BKN,W,37,9,24,0.375,0,2,0.0,3,3,1.0,8,4,4,1,5,21,Kobe Bryant
977,0021200706,2013-02-03,LAL @ DET,W,37,8,20,0.4,0,3,0.0,2,3,0.667,3,5,2,0,3,18,Kobe Bryant
977,0021200695,2013-02-01,LAL @ MIN,W,39,4,13,0.308,1,4,0.25,8,10,0.8,12,8,0,0,4,17,Kobe Bryant
977,0021200681,2013-01-30,LAL @ PHX,L,39,7,17,0.412,0,3,0.0,3,4,0.75,5,9,2,0,6,17,Kobe Bryant
977,0021200669,2013-01-29,LAL vs. NOH,W,34,5,12,0.417,0,4,0.0,4,4,1.0,8,11,0,0,2,14,Kobe Bryant
977,0021200653,2013-01-27,LAL vs. OKC,W,39,8,12,0.667,0,0,0.0,5,6,0.833,9,14,1,1,3,21,Kobe Bryant
977,0021200641,2013-01-25,LAL vs. UTA,W,35,7,10,0.7,0,0,0.0,0,0,0.0,9,14,3,1,3,14,Kobe Bryant
977,0021200621,2013-01-23,LAL @ MEM,L,39,11,23,0.478,0,1,0.0,7,8,0.875,3,3,1,0,2,29,Kobe Bryant
977,0021200612,2013-01-21,LAL @ CHI,L,42,7,22,0.318,0,6,0.0,2,3,0.667,4,5,0,0,3,16,Kobe Bryant
977,0021200601,2013-01-20,LAL @ TOR,L,43,10,32,0.313,3,12,0.25,3,3,1.0,4,5,2,1,6,26,Kobe Bryant
977,0021200583,2013-01-17,LAL vs. MIA,L,43,8,25,0.32,4,9,0.444,2,2,1.0,4,1,1,0,6,22,Kobe Bryant
977,0021200569,2013-01-15,LAL vs. MIL,W,37,12,19,0.632,3,5,0.6,4,4,1.0,2,6,1,0,1,31,Kobe Bryant
977,0021200555,2013-01-13,LAL vs. CLE,W,28,9,14,0.643,3,4,0.75,2,4,0.5,2,6,0,0,4,23,Kobe Bryant
977,0021200539,2013-01-11,LAL vs. OKC,L,35,8,23,0.348,2,8,0.25,10,13,0.769,4,3,2,0,1,28,Kobe Bryant
977,0021200522,2013-01-09,LAL @ SAS,L,39,10,24,0.417,3,8,0.375,4,7,0.571,4,5,0,0,1,27,Kobe Bryant
977,0021200514,2013-01-08,LAL @ HOU,L,41,8,22,0.364,2,8,0.25,2,2,1.0,5,7,3,0,5,20,Kobe Bryant
977,0021200503,2013-01-06,LAL vs. DEN,L,42,11,26,0.423,3,8,0.375,4,4,1.0,5,7,0,0,2,29,Kobe Bryant
977,0021200488,2013-01-04,LAL @ LAC,L,44,15,25,0.6,1,6,0.167,7,8,0.875,0,3,5,0,1,38,Kobe Bryant
977,0021200463,2013-01-01,LAL vs. PHI,L,42,14,29,0.483,1,6,0.167,7,10,0.7,6,0,1,0,3,36,Kobe Bryant
977,0021200435,2012-12-28,LAL vs. POR,W,31,9,18,0.5,1,6,0.167,8,11,0.727,5,4,2,0,1,27,Kobe Bryant
977,0021200419,2012-12-26,LAL @ DEN,L,44,13,24,0.542,5,9,0.556,9,11,0.818,4,6,0,2,2,40,Kobe Bryant
977,0021200406,2012-12-25,LAL vs. NYK,W,44,14,24,0.583,1,5,0.2,5,7,0.714,5,1,0,1,1,34,Kobe Bryant
977,0021200398,2012-12-22,LAL @ GSW,W,44,16,41,0.39,2,8,0.25,0,1,0.0,10,5,1,0,3,34,Kobe Bryant
977,0021200364,2012-12-18,LAL vs. CHA,W,43,11,24,0.458,2,5,0.4,6,7,0.857,6,7,1,1,2,30,Kobe Bryant
977,0021200347,2012-12-16,LAL @ PHI,W,40,12,21,0.571,2,6,0.333,8,9,0.889,4,6,1,0,5,34,Kobe Bryant
977,0021200326,2012-12-14,LAL @ WAS,W,44,9,29,0.31,1,8,0.125,11,13,0.846,7,7,2,1,3,30,Kobe Bryant
977,0021200323,2012-12-13,LAL @ NYK,L,44,10,24,0.417,5,11,0.455,6,6,1.0,10,6,1,1,5,31,Kobe Bryant
977,0021200305,2012-12-11,LAL @ CLE,L,41,16,28,0.571,3,9,0.333,7,10,0.7,5,2,1,1,5,42,Kobe Bryant
977,0021200297,2012-12-09,LAL vs. UTA,L,43,9,24,0.375,4,9,0.444,12,14,0.857,0,3,1,0,2,34,Kobe Bryant
977,0021200280,2012-12-07,LAL @ OKC,L,44,11,24,0.458,4,5,0.8,9,10,0.9,3,7,3,2,5,35,Kobe Bryant
977,0021200263,2012-12-05,LAL @ NOH,W,34,10,17,0.588,1,4,0.25,8,9,0.889,6,4,3,0,1,29,Kobe Bryant
977,0021200256,2012-12-04,LAL @ HOU,L,35,14,31,0.452,2,9,0.222,9,12,0.75,6,2,2,0,3,39,Kobe Bryant
977,0021200244,2012-12-02,LAL vs. ORL,L,39,12,27,0.444,0,2,0.0,10,11,0.909,7,5,1,0,2,34,Kobe Bryant
977,0021200232,2012-11-30,LAL vs. DEN,W,37,5,15,0.333,0,3,0.0,4,4,1.0,2,8,2,0,4,14,Kobe Bryant
977,0021200208,2012-11-27,LAL vs. IND,L,44,12,28,0.429,5,11,0.455,11,13,0.846,10,3,3,0,10,40,Kobe Bryant
977,0021200187,2012-11-24,LAL @ DAL,W,33,6,11,0.545,1,2,0.5,6,8,0.75,3,5,1,0,6,19,Kobe Bryant
977,0021200177,2012-11-23,LAL @ MEM,L,37,7,23,0.304,3,8,0.375,13,14,0.929,3,4,1,0,2,30,Kobe Bryant
977,0021200169,2012-11-21,LAL @ SAC,L,39,11,20,0.55,5,9,0.556,11,13,0.846,3,3,2,0,7,38,Kobe Bryant
977,0021200156,2012-11-20,LAL vs. BKN,W,39,8,15,0.533,1,4,0.25,8,10,0.8,4,5,1,0,3,25,Kobe Bryant
977,0021200146,2012-11-18,LAL vs. HOU,W,35,9,18,0.5,1,3,0.333,3,5,0.6,11,11,3,0,3,22,Kobe Bryant
977,0021200130,2012-11-16,LAL vs. PHX,W,38,10,24,0.417,1,5,0.2,10,11,0.909,2,6,1,0,1,31,Kobe Bryant
977,0021200108,2012-11-13,LAL vs. SAS,L,38,12,19,0.632,2,4,0.5,2,2,1.0,4,8,1,0,2,28,Kobe Bryant
977,0021200094,2012-11-11,LAL vs. SAC,W,34,6,15,0.4,2,5,0.4,6,6,1.0,6,6,1,0,2,20,Kobe Bryant
977,0021200080,2012-11-09,LAL vs. GSW,W,33,10,18,0.556,2,4,0.5,5,6,0.833,9,7,2,0,4,27,Kobe Bryant
977,0021200062,2012-11-07,LAL @ UTA,L,37,7,17,0.412,0,4,0.0,15,17,0.882,5,4,3,0,6,29,Kobe Bryant
977,0021200041,2012-11-04,LAL vs. DET,W,32,5,10,0.5,3,5,0.6,2,2,1.0,7,8,1,0,1,15,Kobe Bryant
977,0021200025,2012-11-02,LAL vs. LAC,L,43,14,23,0.609,2,3,0.667,10,10,1.0,6,1,2,0,6,40,Kobe Bryant
977,0021200012,2012-10-31,LAL @ POR,L,38,10,20,0.5,4,9,0.444,6,7,0.857,6,3,0,0,7,30,Kobe Bryant
977,0021200003,2012-10-30,LAL vs. DAL,L,35,11,14,0.786,0,0,0.0,0,0,0.0,1,0,1,0,2,22,Kobe Bryant
977,0021100952,2012-04-22,LAL vs. OKC,W,49,9,26,0.346,2,3,0.667,6,7,0.857,6,8,1,0,3,26,Kobe Bryant
977,0021100941,2012-04-20,LAL @ SAS,L,30,7,12,0.583,1,3,0.333,3,4,0.75,2,1,0,0,1,18,Kobe Bryant
977,0021100825,2012-04-06,LAL vs. HOU,L,37,8,20,0.4,1,4,0.25,11,11,1.0,2,0,0,0,1,28,Kobe Bryant
